source	target	edge_score	max_head_layer_score	top_head_layers
MXI1	RP11-425D17.1	0.0528187714517116	0.273681640625	"[{""layer"": 1, ""head"": 5, ""score"": 0.273681640625}, {""layer"": 0, ""head"": 7, ""score"": 0.220947265625}, {""layer"": 1, ""head"": 2, ""score"": 0.146240234375}, {""layer"": 10, ""head"": 4, ""score"": 0.12646484375}, {""layer"": 1, ""head"": 6, ""score"": 0.126220703125}]"
NFIX	PSMC1P7	0.052334114909172	0.378173828125	"[{""layer"": 0, ""head"": 7, ""score"": 0.378173828125}, {""layer"": 2, ""head"": 2, ""score"": 0.187255859375}, {""layer"": 6, ""head"": 1, ""score"": 0.1859130859375}, {""layer"": 1, ""head"": 3, ""score"": 0.1795654296875}, {""layer"": 1, ""head"": 2, ""score"": 0.17724609375}]"
MAL	DPCD	0.0520572066307067	0.416259765625	"[{""layer"": 0, ""head"": 2, ""score"": 0.416259765625}, {""layer"": 0, ""head"": 7, ""score"": 0.2200927734375}, {""layer"": 1, ""head"": 2, ""score"": 0.13037109375}, {""layer"": 11, ""head"": 3, ""score"": 0.129150390625}, {""layer"": 11, ""head"": 6, ""score"": 0.118408203125}]"
MAL	MTCO1P12	0.0520374093736921	0.36328125	"[{""layer"": 5, ""head"": 0, ""score"": 0.36328125}, {""layer"": 6, ""head"": 0, ""score"": 0.13609095982142858}, {""layer"": 10, ""head"": 4, ""score"": 0.12611607142857142}, {""layer"": 9, ""head"": 0, ""score"": 0.12297712053571429}, {""layer"": 0, ""head"": 6, ""score"": 0.11390904017857142}]"
LYL1	CCL22	0.0520250648260116	0.1810302734375	"[{""layer"": 11, ""head"": 3, ""score"": 0.1810302734375}, {""layer"": 0, ""head"": 7, ""score"": 0.17529296875}, {""layer"": 11, ""head"": 1, ""score"": 0.15185546875}, {""layer"": 3, ""head"": 0, ""score"": 0.122314453125}, {""layer"": 2, ""head"": 5, ""score"": 0.1187744140625}]"
NCOA4	RP11-567M21.3	0.0519412457942962	0.23095703125	"[{""layer"": 0, ""head"": 7, ""score"": 0.23095703125}, {""layer"": 1, ""head"": 5, ""score"": 0.171875}, {""layer"": 1, ""head"": 6, ""score"": 0.143310546875}, {""layer"": 1, ""head"": 3, ""score"": 0.14208984375}, {""layer"": 10, ""head"": 4, ""score"": 0.128662109375}]"
MAL	CCL4	0.0517969812665666	0.15471540178571427	"[{""layer"": 4, ""head"": 3, ""score"": 0.15471540178571427}, {""layer"": 4, ""head"": 5, ""score"": 0.14634486607142858}, {""layer"": 4, ""head"": 7, ""score"": 0.13804408482142858}, {""layer"": 0, ""head"": 1, ""score"": 0.12158203125}, {""layer"": 3, ""head"": 4, ""score"": 0.11635044642857142}]"
MAL	RP11-285C1.2	0.0512379594147205	0.212158203125	"[{""layer"": 0, ""head"": 7, ""score"": 0.212158203125}, {""layer"": 1, ""head"": 6, ""score"": 0.185302734375}, {""layer"": 5, ""head"": 0, ""score"": 0.1474609375}, {""layer"": 5, ""head"": 5, ""score"": 0.1317138671875}, {""layer"": 9, ""head"": 4, ""score"": 0.12298583984375}]"
LYL1	RP11-192M23.1	0.0511423237621784	0.338134765625	"[{""layer"": 11, ""head"": 5, ""score"": 0.338134765625}, {""layer"": 10, ""head"": 7, ""score"": 0.296875}, {""layer"": 8, ""head"": 0, ""score"": 0.271728515625}, {""layer"": 3, ""head"": 6, ""score"": 0.2626953125}, {""layer"": 0, ""head"": 6, ""score"": 0.256591796875}]"
SOX6	IL7R	0.0503879845142364	0.3314453125	"[{""layer"": 1, ""head"": 1, ""score"": 0.3314453125}, {""layer"": 0, ""head"": 5, ""score"": 0.33046875}, {""layer"": 1, ""head"": 0, ""score"": 0.27578125}, {""layer"": 1, ""head"": 4, ""score"": 0.151171875}, {""layer"": 9, ""head"": 4, ""score"": 0.11943359375}]"
MXI1	TPSAB1	0.0501696169376373	0.2271728515625	"[{""layer"": 1, ""head"": 5, ""score"": 0.2271728515625}, {""layer"": 1, ""head"": 2, ""score"": 0.1639404296875}, {""layer"": 7, ""head"": 0, ""score"": 0.1558837890625}, {""layer"": 11, ""head"": 7, ""score"": 0.12420654296875}, {""layer"": 2, ""head"": 2, ""score"": 0.11151123046875}]"
NFIX	DERL3	0.0501205225785573	0.4368489583333333	"[{""layer"": 0, ""head"": 7, ""score"": 0.4368489583333333}, {""layer"": 7, ""head"": 0, ""score"": 0.20166015625}, {""layer"": 1, ""head"": 5, ""score"": 0.18587239583333334}, {""layer"": 1, ""head"": 0, ""score"": 0.12646484375}, {""layer"": 5, ""head"": 1, ""score"": 0.09969075520833333}]"
MAL	MZB1	0.0500768013298511	0.15869140625	"[{""layer"": 1, ""head"": 5, ""score"": 0.15869140625}, {""layer"": 3, ""head"": 4, ""score"": 0.1453857421875}, {""layer"": 10, ""head"": 7, ""score"": 0.13623046875}, {""layer"": 10, ""head"": 4, ""score"": 0.131103515625}, {""layer"": 0, ""head"": 3, ""score"": 0.1297607421875}]"
MAL	SLC14A1	0.0500189304351806	0.20078125	"[{""layer"": 0, ""head"": 6, ""score"": 0.20078125}, {""layer"": 4, ""head"": 5, ""score"": 0.194140625}, {""layer"": 4, ""head"": 0, ""score"": 0.18779296875}, {""layer"": 10, ""head"": 4, ""score"": 0.17646484375}, {""layer"": 7, ""head"": 1, ""score"": 0.17138671875}]"
MXI1	TSPAN5	0.0499352249834272	0.3179253472222222	"[{""layer"": 10, ""head"": 7, ""score"": 0.3179253472222222}, {""layer"": 8, ""head"": 2, ""score"": 0.16243489583333334}, {""layer"": 2, ""head"": 3, ""score"": 0.14952256944444445}, {""layer"": 0, ""head"": 6, ""score"": 0.14388020833333334}, {""layer"": 9, ""head"": 1, ""score"": 0.1353081597222222}]"
MXI1	SLC7A14	0.0497357957065105	0.1417236328125	"[{""layer"": 0, ""head"": 4, ""score"": 0.1417236328125}, {""layer"": 10, ""head"": 0, ""score"": 0.1314697265625}, {""layer"": 8, ""head"": 6, ""score"": 0.1162109375}, {""layer"": 0, ""head"": 3, ""score"": 0.1131591796875}, {""layer"": 10, ""head"": 4, ""score"": 0.10400390625}]"
NCOA4	IGLV2-14	0.0495479702949523	0.1290283203125	"[{""layer"": 0, ""head"": 1, ""score"": 0.1290283203125}, {""layer"": 8, ""head"": 3, ""score"": 0.11553955078125}, {""layer"": 9, ""head"": 3, ""score"": 0.106201171875}, {""layer"": 5, ""head"": 2, ""score"": 0.1058349609375}, {""layer"": 11, ""head"": 4, ""score"": 0.08660888671875}]"
MXI1	TCAM1P	0.0493400804698467	0.4638671875	"[{""layer"": 11, ""head"": 7, ""score"": 0.4638671875}, {""layer"": 0, ""head"": 7, ""score"": 0.22509765625}, {""layer"": 2, ""head"": 2, ""score"": 0.14111328125}, {""layer"": 3, ""head"": 1, ""score"": 0.1405029296875}, {""layer"": 1, ""head"": 1, ""score"": 0.1298828125}]"
NCOA4	CFAP77	0.0490025877952575	0.481201171875	"[{""layer"": 0, ""head"": 7, ""score"": 0.481201171875}, {""layer"": 8, ""head"": 2, ""score"": 0.18701171875}, {""layer"": 10, ""head"": 3, ""score"": 0.182861328125}, {""layer"": 10, ""head"": 7, ""score"": 0.1475830078125}, {""layer"": 1, ""head"": 2, ""score"": 0.1424560546875}]"
PBX1	RP11-15E1.5	0.048968881368637	0.251953125	"[{""layer"": 0, ""head"": 7, ""score"": 0.251953125}, {""layer"": 0, ""head"": 3, ""score"": 0.188720703125}, {""layer"": 10, ""head"": 3, ""score"": 0.135986328125}, {""layer"": 2, ""head"": 2, ""score"": 0.1358642578125}, {""layer"": 9, ""head"": 6, ""score"": 0.11663818359375}]"
MXI1	IL7R	0.0488700645941275	0.4140625	"[{""layer"": 0, ""head"": 5, ""score"": 0.4140625}, {""layer"": 1, ""head"": 1, ""score"": 0.18214699074074073}, {""layer"": 1, ""head"": 0, ""score"": 0.1605902777777778}, {""layer"": 1, ""head"": 4, ""score"": 0.11234085648148148}, {""layer"": 1, ""head"": 6, ""score"": 0.0998263888888889}]"
MAL	GSPT1	0.0488256685661547	0.5307765151515151	"[{""layer"": 0, ""head"": 2, ""score"": 0.5307765151515151}, {""layer"": 1, ""head"": 2, ""score"": 0.14299242424242425}, {""layer"": 10, ""head"": 7, ""score"": 0.14240056818181818}, {""layer"": 10, ""head"": 3, ""score"": 0.10191761363636363}, {""layer"": 0, ""head"": 4, ""score"": 0.10132575757575757}]"
NEUROD1	FAM83A-AS1	0.0486552901566028	0.2144775390625	"[{""layer"": 1, ""head"": 7, ""score"": 0.2144775390625}, {""layer"": 2, ""head"": 2, ""score"": 0.177001953125}, {""layer"": 1, ""head"": 2, ""score"": 0.1763916015625}, {""layer"": 4, ""head"": 5, ""score"": 0.1673583984375}, {""layer"": 2, ""head"": 4, ""score"": 0.1617431640625}]"
